yrsurv,WEIGHT_L,WEIGHT_A,GEMHHINC,knowent,opport,suskill,fearfail,equalinc,nbgoodc,nbstatus,nbmedia,futsup,discent,exbuscon,exreason,busang,bafund,barel,gender,age9c,hhsize,ushhinc,usreduc,ESTBBUSO,TEAJOBGR,EB_JOBGR,EB_OWNER,TEAOWNER,IPACTLD_ALL,Region,race,TEA,TEANEC,TEAOPP,TEAJOBNOW,EB_JOBNOW,TEACOMPET,EB_COMPET,TEANEWPR,EB_NEWPR,TEANEWTEC,EB_NEWTEC,TEAEXPORT,EB_EXPORT
2011,.9767634994,1.014992414,33,0,0,1,0,,,,,0,0,,,0,,,1,6,1,2,2,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,.9716769637,1.0097068,33,0,0,0,1,,,,,0,0,,,0,,,2,5,4,2,2,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,1.262306468,1.311711065,3467,0,1,-1,1,,,,,0,0,,,0,,,1,5,4,5,4,0,,,,,0,1,1,0,0,0,,,,,,,,,,
2011,,1.179757028,33,0,0,1,0,,,,,0,0,,,0,,,1,7,1,3,4,0,1,,,1,0,4,1,1,0,1,,,1,,3,,3,,6,
2011,1.085299302,1.127776129,68100,1,0,1,1,,,,,-1,0,,,0,,,1,5,4,7,3,1,,0,1,,0,7,1,0,0,0,,0,,1,,1,,2,,6
2011,1.610530642,1.673564159,68100,1,1,1,1,,,,,0,0,,,0,,,1,3,2,7,6,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,.9767634994,1.014992414,68100,1,-1,1,1,,,,,1,0,,,0,,,1,6,2,9,4,1,,0,1,,1,4,4,0,0,0,,500,,1,,3,,2,,6
2011,.3606640966,.3747798953,33,0,0,0,1,,,,,1,0,,,0,,,2,6,1,2,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,,1.084279103,33,0,-1,0,1,,,,,0,0,,,0,,,2,7,4,3,3,0,,,,,0,7,1,0,0,0,,,,,,,,,,
2011,1.07354722,1.11556409,-2,0,-1,0,0,,,,,0,0,,,0,,,1,5,2,-2,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,,.364301699,3467,0,0,1,0,,,,,0,0,,,0,,,1,7,2,5,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.4489226407,.4664927335,33,0,0,1,0,,,,,0,0,,,0,,,1,5,3,3,4,0,,,,,0,2,2,0,0,0,,,,,,,,,,
2011,1.488826115,1.547096317,68100,0,0,1,0,,,,,0,0,,,0,,,1,6,2,7,5,0,,,,,0,1,1,0,0,0,,,,,,,,,,
2011,.4489226407,.4664927335,68100,0,1,1,0,,,,,0,0,,,0,,,1,5,1,6,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,1.106268405,1.149565928,33,0,0,0,0,,,,,0,0,,,0,,,1,3,6,1,3,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,,.364301699,-2,0,1,0,0,,,,,0,0,,,0,,,1,7,-2,-2,-2,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2011,1.610530642,1.673564159,3467,0,-1,0,0,,,,,0,0,,,0,,,1,3,2,4,6,0,,,,,1,4,1,0,0,0,,,,,,,,,,
2011,1.007511365,1.0469437,68100,1,1,1,0,,,,,0,0,,,0,,,2,5,5,7,4,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,.9880142079,1.026683457,33,0,0,1,0,,,,,1,0,,,0,,,1,5,3,3,3,0,,,,,0,6,2,0,0,0,,,,,,,,,,
2011,.7856151061,.8163627875,3467,0,1,0,1,,,,,0,0,,,0,,,1,3,1,4,5,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,1.610530642,1.673564159,-2,1,0,0,0,,,,,0,1,2,9,0,,,1,3,-2,-2,5,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,2.047885362,2.128036222,3467,0,1,0,0,,,,,0,0,,,0,,,2,2,3,5,3,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,.8417939496,.8747403784,68100,0,0,0,1,,,,,0,0,,,0,,,1,6,2,6,6,0,,,,,0,5,4,0,0,0,,,,,,,,,,
2011,1.31529609,1.366774613,68100,0,0,1,1,,,,,1,0,,,0,,,1,4,4,6,3,0,3,,,1,0,4,-2,1,0,1,,,1,,3,,3,,6,
2011,1.490778122,1.549124723,33,0,1,1,0,,,,,1,0,,,0,,,1,2,2,3,4,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,.3081871682,.3202491064,3467,0,0,0,0,,,,,0,0,,,0,,,1,6,2,4,3,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.8417939496,.8747403784,68100,0,1,1,1,,,,,0,1,2,2,0,,,1,6,2,6,2,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.3081871682,.3202491064,3467,0,0,1,0,,,,,0,0,,,0,,,1,6,2,4,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.6435343874,.6687212634,3467,0,0,0,0,,,,,0,0,,,0,,,2,6,3,5,1,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.7853870799,.8161258367,68100,0,0,1,1,,,,,0,0,,,0,,,2,6,3,7,6,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,1.294497241,1.345161732,68100,0,-1,0,1,,,,,0,0,,,0,,,1,4,5,7,5,0,,,,,0,8,-2,0,0,0,,,,,,,,,,
2011,1.67393752,1.739452678,3467,0,-1,1,1,,,,,1,0,,,0,,,2,3,5,5,3,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,,.8922554374,-2,0,-1,1,1,,,,,0,0,,,1,50000,1,2,7,1,-2,5,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2011,,1.297490962,33,0,1,1,0,,,,,0,0,,,0,,,2,7,2,2,3,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.9880142079,1.026683457,68100,0,0,1,0,,,,,0,0,,,0,,,1,5,3,8,3,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,,1.297490962,-2,0,0,0,0,,,,,0,0,,,0,,,2,7,1,-2,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.6086129665,.6324330756,68100,0,-1,1,1,,,,,0,0,,,0,,,2,4,4,7,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,1.740961524,1.80909989,-2,1,1,1,1,,,,,0,0,,,0,,,1,5,5,-2,4,0,,,,,1,8,-2,0,0,0,,,,,,,,,,
2011,1.319954426,1.371615268,68100,0,1,1,0,,,,,0,0,,,0,,,1,2,3,6,3,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,.7029200842,.7304312186,68100,1,1,-1,0,,,,,0,0,,,0,,,1,2,4,7,3,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,1.44847832,1.505169376,3467,0,0,0,1,,,,,0,0,,,0,,,2,3,4,5,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.7434636278,.7725615698,-2,-1,0,0,0,,,,,0,0,,,0,,,1,2,6,-2,3,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,1.262306468,1.311711065,-2,0,1,1,0,,,,,-1,0,,,0,,,1,5,5,-1,2,0,,,,,0,1,-2,0,0,0,,,,,,,,,,
2011,1.278049487,1.328070239,68100,0,1,1,0,,,,,0,0,,,0,,,1,6,2,9,6,1,,0,10,,0,3,-2,0,0,0,,100,,1,,3,,3,,6
2011,,.3533597191,68100,0,0,0,1,,,,,0,0,,,0,,,2,7,3,7,3,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.8475665269,.8807388849,68100,0,1,0,0,,,,,0,0,,,0,,,2,4,4,6,6,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.3081871682,.3202491064,3467,1,0,1,0,,,,,0,0,,,0,,,1,6,1,5,5,1,,0,1,,0,2,1,0,0,0,,0,,3,,1,,3,,7
2011,1.351158875,1.404041008,3467,0,0,1,0,,,,,1,0,,,1,3000,4,1,3,5,5,6,0,,,,,0,3,2,0,0,0,,,,,,,,,,
2011,.4489226407,.4664927335,68100,0,0,0,0,,,,,0,0,,,0,,,1,5,4,9,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,68100,0,-1,1,1,,,,,0,0,,,0,,,1,4,5,6,4,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,1.351158875,1.404041008,3467,0,0,1,1,,,,,0,0,,,0,,,1,3,4,4,5,0,,,,,0,3,-2,0,0,0,,,,,,,,,,
2011,.9180567386,.9539879674,68100,0,1,0,1,,,,,0,0,,,0,,,2,5,2,6,6,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.9180567386,.9539879674,33,1,0,0,-1,,,,,0,0,,,0,,,2,5,3,1,2,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.8856703587,.9203340379,33,0,1,1,0,,,,,0,0,,,0,,,1,5,1,3,4,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,1.67393752,1.739452678,33,1,0,1,1,,,,,0,0,,,0,,,2,3,7,2,3,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,1.25595138,1.305107248,33,0,0,0,0,,,,,0,0,,,0,,,2,3,3,3,4,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2011,.5538004048,.5754752406,3467,1,0,1,1,,,,,1,0,,,0,,,2,5,2,5,5,0,2,,,1,0,2,1,1,0,1,0,,2,,3,,3,,7,
2011,,.7386178966,3467,0,0,0,0,,,,,0,0,,,0,,,2,7,5,5,3,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,1.814715931,1.885740924,68100,0,0,0,1,,,,,0,0,,,0,,,2,5,3,6,4,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,.3081871682,.3202491064,3467,0,1,1,0,,,,,-1,0,,,0,,,1,6,2,4,3,0,0,,,1,0,2,-2,1,1,0,1,,1,,3,,3,,2,
2011,.7853870799,.8161258367,3467,0,0,1,1,,,,,0,0,,,0,,,2,6,2,4,3,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,1.67393752,1.739452678,68100,0,1,1,0,,,,,0,0,,,0,,,2,3,2,7,5,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,1.156858142,1.202135665,3467,0,0,1,0,,,,,0,0,,,0,,,1,6,2,5,1,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,.8046685028,.8361619027,68100,0,0,1,1,,,,,0,0,,,0,,,1,5,2,6,3,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.8046685028,.8361619027,68100,0,1,1,0,,,,,0,0,,,0,,,1,5,2,8,4,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,1.455067683,1.512016635,33,0,1,0,0,,,,,0,0,,,0,,,2,2,3,1,3,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,,.619300035,68100,0,0,1,0,,,,,0,0,,,0,,,1,7,2,7,6,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,2.047885362,2.128036222,33,1,0,0,1,,,,,0,0,,,0,,,2,2,3,1,4,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,.9139877023,.9497596756,68100,0,0,0,1,,,,,1,0,,,0,,,2,2,3,6,5,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.4489226407,.4664927335,68100,0,0,1,0,,,,,0,0,,,0,,,1,5,4,6,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,,.7386178966,33,0,0,0,0,,,,,0,0,,,0,,,2,7,2,2,5,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.7434636278,.7725615698,-2,0,-1,-1,1,,,,,0,0,,,0,,,1,2,4,-2,3,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.7029200842,.7304312186,33,0,0,-1,1,,,,,0,0,,,0,,,1,2,5,2,3,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2011,.8124603215,.8442586804,68100,1,0,1,0,,,,,0,0,,,0,,,1,4,4,9,5,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,1.007511365,1.0469437,68100,0,0,0,0,,,,,0,0,,,0,,,2,5,4,9,5,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.3606640966,.3747798953,3467,0,0,1,1,,,,,0,0,,,0,,,2,6,2,5,3,1,,1,1,,0,2,-2,0,0,0,,0,,1,,3,,3,,7
2011,1.011199674,1.050776363,68100,1,1,1,0,,,,,0,0,,,0,,,1,4,3,6,4,0,1,,,2,0,3,-2,1,0,1,2,,1,,1,,3,,6,
2011,,.7467723918,33,0,0,0,0,,,,,0,0,,,0,,,2,7,2,3,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,3467,0,0,0,1,,,,,0,0,,,0,,,1,4,4,5,3,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,1.078154915,1.120352123,33,0,0,1,0,,,,,0,0,,,0,,,2,3,1,1,4,0,8,,,1,0,5,2,1,1,0,,,2,,3,,1,,1,
2011,1.007511365,1.0469437,3467,1,0,1,0,,,,,0,0,,,0,,,2,5,1,4,5,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,.9180567386,.9539879674,-2,0,0,0,1,,,,,0,0,,,0,,,2,5,4,-2,4,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.9767634994,1.014992414,3467,1,-1,0,1,,,,,0,0,,,1,7500,1,1,6,1,5,6,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,.9975572848,1.036600034,33,1,0,0,1,,,,,0,0,,,0,,,2,6,1,2,6,0,,,,,0,10,-2,0,0,0,,,,,,,,,,
2011,,.8378136458,33,0,0,0,1,,,,,0,0,,,0,,,1,7,2,3,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.300250507,1.351140171,-2,0,0,1,0,,,,,0,0,,,0,,,2,6,1,-2,3,1,,0,1,,0,6,1,0,0,0,,0,,3,,3,,3,,7
2011,,.364301699,33,0,0,1,1,,,,,0,0,,,0,,,1,7,1,2,4,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.7546283857,.7841632979,3467,0,0,0,1,,,,,0,0,,,0,,,2,4,4,5,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.405411682,1.460417181,68100,0,1,0,1,,,,,0,0,,,1,-1,,1,5,2,7,6,0,,,,,0,3,-2,0,0,0,,,,,,,,,,
2011,1.67393752,1.739452678,3467,0,1,1,1,,,,,0,0,,,0,,,2,3,3,4,4,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,1.44847832,1.505169376,33,0,0,0,0,,,,,0,0,,,0,,,2,3,5,1,3,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2011,1.156858142,1.202135665,68100,1,1,1,1,,,,,0,0,,,0,,,1,6,1,7,6,1,,1,1,,0,6,-2,0,0,0,,0,,1,,3,,3,,3
2011,1.852296321,1.924792148,3467,0,0,1,1,,,,,0,0,,,0,,,2,3,5,4,2,0,,,,,0,1,-2,0,0,0,,,,,,,,,,
2011,.9880142079,1.026683457,68100,1,1,1,1,,,,,0,0,,,1,100,2,1,5,6,6,3,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,33,0,1,0,0,,,,,0,0,,,0,,,1,4,3,1,3,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.9716769637,1.0097068,-2,1,1,1,0,,,,,1,0,,,0,,,2,5,2,-2,3,0,2,,,10,0,4,-2,1,0,1,,,2,,3,,3,,6,
2011,1.629181196,1.692944665,-2,0,0,1,1,,,,,0,0,,,-1,-2,-1,2,5,2,-2,-2,0,0,,,2,0,8,1,1,1,0,1,,3,,3,,3,,7,
2011,.9139877023,.9497596756,33,0,0,1,1,,,,,1,0,,,0,,,2,2,2,3,5,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.9767634994,1.014992414,3467,0,0,1,1,,,,,0,0,,,0,,,1,6,1,4,5,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.5538004048,.5754752406,3467,0,0,1,1,,,,,0,0,,,0,,,2,5,4,5,4,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2011,,.619300035,3467,0,0,0,0,,,,,0,0,,,0,,,1,7,2,5,4,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.682130862,.7088283406,3467,0,0,1,0,,,,,0,0,,,0,,,2,3,1,5,6,0,,,,,0,2,2,0,0,0,,,,,,,,,,
2011,,.3533597191,68100,0,0,0,0,,,,,1,0,,,0,,,2,7,2,6,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.7040606482,.7316164225,68100,1,-1,1,0,,,,,1,1,1,7,0,,,1,6,4,7,5,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.3081871682,.3202491064,-2,0,-1,0,1,,,,,0,0,,,0,,,1,6,2,-2,2,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2011,.8856703587,.9203340379,68100,0,0,1,0,,,,,0,0,,,0,,,1,5,2,7,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,,1.297490962,33,0,-1,0,-1,,,,,0,0,,,0,,,2,7,1,1,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.7856151061,.8163627875,3467,0,0,1,1,,,,,0,0,,,0,,,1,3,1,4,5,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,,.3533597191,-2,0,-1,0,0,,,,,0,0,,,0,,,2,7,1,-2,2,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.7853870799,.8161258367,-2,0,0,1,1,,,,,0,1,1,6,0,,,2,6,2,-1,2,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,68100,0,0,0,1,,,,,0,0,,,0,,,1,4,4,7,6,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,1.078154915,1.120352123,-2,0,0,0,0,,,,,0,0,,,0,,,2,3,6,-2,-2,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,1.078154915,1.120352123,3467,1,1,0,1,,,,,1,0,,,0,,,2,3,4,5,5,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,.7029200842,.7304312186,-2,0,1,0,1,,,,,0,0,,,0,,,1,2,-2,-2,-2,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,68100,1,1,1,0,,,,,1,0,,,0,,,1,4,4,7,6,0,2,,,1,0,9,1,1,0,1,0,,3,,3,,3,,6,
2011,.9180567386,.9539879674,-2,0,0,-1,-1,,,,,0,0,,,0,,,2,5,2,-1,2,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2011,1.195750041,1.242549728,68100,0,0,0,1,,,,,0,0,,,0,,,1,2,3,6,3,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2011,.4489226407,.4664927335,68100,0,0,1,0,,,,,0,0,,,0,,,1,5,4,7,6,1,,0,1,,0,2,4,0,0,0,,1,,1,,3,,3,,7
2011,,.619300035,33,0,1,1,0,,,,,0,0,,,0,,,1,7,2,2,3,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,1.07354722,1.11556409,68100,0,1,0,1,,,,,0,0,,,0,,,1,5,4,6,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,33,0,0,1,1,,,,,1,0,,,0,,,1,4,4,3,3,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,68100,0,0,0,1,,,,,0,0,,,0,,,1,4,2,6,4,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,,.7467723918,-2,0,0,1,0,,,,,0,0,,,0,,,2,7,1,-1,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.814715931,1.885740924,68100,0,1,1,0,,,,,0,0,,,0,,,2,5,2,6,6,1,,1,2,,0,3,1,0,0,0,,0,,1,,3,,3,,7
2011,,1.297490962,33,0,1,0,0,,,,,0,0,,,0,,,2,7,1,3,6,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,,1.549518811,3467,1,0,1,0,,,,,0,0,,,0,,,1,7,1,5,5,0,,,,,1,7,-2,0,0,0,,,,,,,,,,
2011,.7040606482,.7316164225,33,0,0,1,1,,,,,0,0,,,0,,,1,6,1,2,3,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,1.436712426,1.492942984,68100,0,1,1,1,,,,,0,0,,,0,,,2,5,2,9,3,1,,0,1,,0,1,-2,0,0,0,,0,,1,,3,,3,,7
2011,1.294497241,1.345161732,3467,0,0,1,1,,,,,1,0,,,0,,,1,4,4,4,3,0,,,,,0,8,-2,0,0,0,,,,,,,,,,
2011,1.011199674,1.050776363,68100,0,1,1,1,,,,,0,0,,,0,,,1,4,2,6,6,0,,,,,0,3,-2,0,0,0,,,,,,,,,,
2011,1.455067683,1.512016635,33,0,1,1,0,,,,,0,0,,,0,,,2,2,1,3,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,,.3533597191,-2,0,-1,0,0,,,,,0,0,,,0,,,2,7,1,-1,3,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.8417939496,.8747403784,3467,0,0,0,1,,,,,0,0,,,0,,,1,6,2,4,1,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.7040606482,.7316164225,68100,0,0,1,1,,,,,0,1,2,9,0,,,1,6,1,7,6,1,,-32,1,,0,9,1,0,0,0,,32,,2,,3,,3,,1
2011,,1.179757028,68100,0,0,1,0,,,,,0,0,,,0,,,1,7,2,6,2,0,0,,,1,0,4,1,1,1,0,1,,1,,2,,3,,7,
2011,,.3533597191,3467,0,-1,0,1,,,,,0,0,,,0,,,2,7,2,4,3,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.8475665269,.8807388849,68100,1,1,0,0,,,,,0,0,,,0,,,2,4,2,7,6,1,,0,1,,1,9,1,0,0,0,,0,,1,,2,,3,,6
2011,,1.165379539,68100,1,1,1,1,,,,,0,1,1,6,0,,,1,7,2,9,6,0,19,,,1,1,3,-2,1,0,1,1,,2,,3,,3,,5,
2011,1.488826115,1.547096317,68100,0,1,1,0,,,,,1,0,,,0,,,1,6,2,7,6,0,2,,,1,1,1,4,1,0,1,0,,3,,1,,2,,6,
2011,.6086129665,.6324330756,33,0,0,0,0,,,,,0,0,,,0,,,2,4,5,3,-1,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2011,1.195750041,1.242549728,33,0,1,0,0,,,,,0,0,,,0,,,1,2,4,3,5,0,,,,,0,10,-2,0,0,0,,,,,,,,,,
2011,,.7386178966,-2,0,0,1,0,,,,,0,0,,,0,,,2,7,1,-2,3,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,,.8378136458,33,0,1,0,0,,,,,0,0,,,0,,,1,7,8,2,3,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,.7434636278,.7725615698,33,0,-1,0,0,,,,,0,0,,,0,,,1,2,4,3,3,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.3606640966,.3747798953,33,0,0,1,1,,,,,0,0,,,0,,,2,6,2,3,4,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.9767634994,1.014992414,-2,0,0,0,-1,,,,,0,0,,,0,,,1,6,2,-1,3,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.6435343874,.6687212634,-2,1,-1,1,0,,,,,0,0,,,0,,,2,6,1,-2,6,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,-2,1,1,1,1,,,,,1,0,,,0,,,1,4,2,-2,4,0,1,,,1,0,9,-2,1,1,0,,,1,,3,,3,,6,
2011,1.490778122,1.549124723,33,0,1,0,1,,,,,0,0,,,0,,,1,2,8,1,2,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,1.653158243,1.717860134,3467,1,1,1,0,,,,,0,0,,,0,,,2,3,4,5,2,0,7,,,1,0,3,2,1,0,1,,,2,,2,,2,,6,
2011,1.091209615,1.133917763,33,0,0,0,0,,,,,0,1,2,9,0,,,2,6,1,1,5,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,.9975572848,1.036600034,3467,1,-1,1,1,,,,,0,0,,,0,,,2,6,2,5,3,0,,,,,1,10,-2,0,0,0,,,,,,,,,,
2011,1.031388545,1.071755394,33,0,0,0,-1,,,,,0,0,,,0,,,2,4,1,1,2,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2011,,.7467723918,33,0,0,0,1,,,,,0,0,,,0,,,2,7,1,2,3,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,,1.179757028,3467,0,-1,1,0,,,,,1,0,,,0,,,1,7,2,4,4,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,1.186722283,1.233168639,-2,0,0,0,1,,,,,0,0,,,0,,,2,5,4,-1,5,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,.8417939496,.8747403784,33,1,0,-1,0,,,,,0,0,,,0,,,1,6,1,2,3,0,0,,,2,0,5,-2,1,1,0,0,,2,,-1,,3,,6,
2011,.9880142079,1.026683457,3467,0,0,1,0,,,,,0,0,,,0,,,1,5,5,4,-1,0,,,,,0,6,4,0,0,0,,,,,,,,,,
2011,1.106268405,1.149565928,68100,1,1,0,0,,,,,1,0,,,0,,,1,3,2,7,2,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,1.31529609,1.366774613,68100,1,0,1,0,,,,,0,0,,,0,,,1,4,5,6,4,0,10,,,2,0,4,-2,1,0,1,,,1,,3,,2,,7,
2011,.4489226407,.4664927335,68100,1,1,1,1,,,,,1,0,,,0,,,1,5,2,9,5,0,3,,,3,0,2,1,1,0,1,0,,2,,2,,1,,7,
2011,,.619300035,-2,0,0,0,0,,,,,0,0,,,0,,,1,7,2,-2,3,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,1.156858142,1.202135665,3467,0,1,1,1,,,,,0,0,,,0,,,1,6,1,4,5,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,,.7386178966,-2,0,-1,0,0,,,,,0,0,,,0,,,2,7,2,-2,2,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.6115176258,.6354514186,68100,1,1,1,1,,,,,0,0,,,0,,,1,3,2,6,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.6180377061,.6422266841,68100,0,1,0,0,,,,,1,0,,,0,,,2,2,3,8,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,1.07354722,1.11556409,-2,1,0,1,0,,,,,0,0,,,0,,,1,5,1,-2,3,0,,,,,0,5,-2,0,0,0,,,,,,,,,,
2011,1.278049487,1.328070239,68100,1,0,1,1,,,,,0,0,,,1,30000,1,1,6,2,9,4,0,,,,,0,3,-2,0,0,0,,,,,,,,,,
2011,.7546283857,.7841632979,-2,1,0,0,1,,,,,0,0,,,0,,,2,4,3,-1,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.415335205,1.470729094,3467,1,0,1,0,,,,,0,0,,,1,-2,1,2,5,3,5,6,0,-2,,,1,0,7,-2,1,0,0,2,,1,,3,,2,,6,
2011,.7856151061,.8163627875,33,0,0,1,1,,,,,0,0,,,0,,,1,3,1,1,4,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2011,1.351158875,1.404041008,3467,0,1,1,1,,,,,1,0,,,0,,,1,3,3,5,5,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,.4489226407,.4664927335,68100,0,0,0,1,,,,,0,0,,,0,,,1,5,2,6,4,0,,,,,0,2,1,0,0,0,,,,,,,,,,
